m_a_GeV,g_agg_GeV_inv,sqrt_s_GeV,ell_a_m,dtheta_min_rad,dtheta_min_deg,is_resolved,signature
0.05512759518722376,6.540974531071987e-06,91.2,4578.464944987154,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,7.157289818414426e-06,91.2,3823.9094782192815,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,7.831676656350356e-06,91.2,3193.7087808491124,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,8.569606765373494e-06,91.2,2667.368522965809,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,9.377067432117182e-06,91.2,2227.771949644433,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,1.0260610087940301e-05,91.2,1860.6232385558424,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,1.1227403464770842e-05,91.2,1553.9825952142794,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,1.2285291759493421e-05,91.2,1297.8779670102679,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,1.3442858278804877e-05,91.2,1083.9807488438596,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,1.4709495080927893e-05,91.2,905.3349342009469,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,1.6095479179229906e-05,91.2,756.1309035781521,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,1.761205592603396e-05,91.2,631.5164937830748,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,1.927153025316691e-05,91.2,527.4392040224942,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,2.108736650953627e-05,91.2,440.5144072696855,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,2.3074297705779573e-05,91.2,367.9152811020228,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,2.5248445052357275e-05,91.2,307.2808785241631,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,2.7627448760974847e-05,91.2,256.6393492103917,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,3.0230611170608592e-05,91.2,214.343814296126,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,3.307905335940545e-05,91.2,179.01880934613752,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,3.619588651314594e-05,91.2,149.51555380755448,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,3.960639944069097e-05,91.2,124.87459229580644,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,4.333826375784011e-05,91.2,104.29459279611072,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,4.742175840438755e-05,91.2,87.1062870879286,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,5.189001531602136e-05,91.2,72.75070592660309,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,5.6779288244355975e-05,91.2,60.76100118326075,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,6.212924690620147e-05,91.2,50.747263793108665,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,6.798329884868617e-05,91.2,42.38384378690636,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,7.438894164172547e-05,91.2,35.39876004894724,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,8.139814825539271e-05,91.2,29.564855403465316,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,8.9067788749e-05,91.2,24.692409390023442,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,9.746009169331356e-05,91.2,20.62296849295772,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,0.00010664314906971048,91.2,17.224193181948653,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,0.00011669146874283843,91.2,14.385554187817078,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,0.00012768657898933362,91.2,12.014738055045907,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,0.0001397176899875119,91.2,10.034645078437055,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,0.00015288241763511528,91.2,8.38088199583447,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,0.0001672875755678967,91.2,6.999667898472613,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,0.000183050041805179,91.2,5.8460852584799845,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,0.00020029770705403224,91.2,4.882619196387088,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,0.00021917051236624096,91.2,4.077937485148177,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,0.00023982158456722815,91.2,3.405871616013352,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,0.00026241847866937453,91.2,2.84456579018495,0.0024178760984447903,0.13853409582644444,False,invisible
0.05512759518722376,0.000287144537350201,91.2,2.375766161192508,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0003142003785257203,91.2,1.984227213918782,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.00034380552308855135,91.2,1.6572159755317202,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.00037620017601766256,91.2,1.384097935101688,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.00041164717531099306,91.2,1.1559912058765214,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0004504341245538483,91.2,0.9654776834600773,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0004928757264259383,91.2,0.8063618066649976,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0005393163360802511,91.2,0.6734690758648932,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0005901327551109009,91.2,0.5624777765978031,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0006457372887791818,91.2,0.46977843601816227,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0007065810913029695,91.2,0.39235644167587297,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.00077315782635192,91.2,0.32769400534723925,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.000846007672448331,91.2,0.2736882837499729,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0009257217057719612,91.2,0.228582993401521,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0010129466959292726,91.2,0.19091129571382234,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0011083903535981105,91.2,0.1594480949293929,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.001212827072625273,91.2,0.13317019761221002,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0013271042131661687,91.2,0.1112230380672039,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0014521489768455655,91.2,0.09289288758827004,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0015889759297219475,91.2,0.07758364377057402,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0017386952340939068,91.2,0.06479744506811307,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0019025216559384005,91.2,0.054118480175684075,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0020817844210638168,91.2,0.045199465711143784,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0022779379999469094,91.2,0.037750352447828074,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.002492573908757802,91.2,0.03152889282016186,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0027274336223220073,91.2,0.02633276295470579,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0029844227037904665,91.2,0.021992983032544326,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0032656262656603936,91.2,0.01836842201108041,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0035733258875917527,91.2,0.015341207997017684,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.003910018128284258,91.2,0.012812895014377837,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0042784347816132405,91.2,0.010701261509613997,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.004681565041374952,91.2,0.00893763648017428,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.005122679754477871,91.2,0.007464666271352817,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.005605357959361034,91.2,0.006234449416943153,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.00613351592496231,91.2,0.005206978868109382,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.006711438925847782,91.2,0.0043488409512561724,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.007343816011313532,91.2,0.0036321287445880758,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.008035778050563503,91.2,0.003033534536012924,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.008792939362647292,91.2,0.0025335918488282537,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.009621443268927802,91.2,0.00211604238562117,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.010528011937674229,91.2,0.0017673073031933488,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.011520000925200337,91.2,0.0014760456242012777,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.012605458856074806,91.2,0.0012327854249156425,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.013793192726625712,91.2,0.0010296158052071178,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.015092839361587698,91.2,0.0008599296235229639,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.01651494360366395,91.2,0.0007182086305129996,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.018071043870403283,91.2,0.0005998440137811857,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.01977376577256911,91.2,0.0005009865178202034,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.02163692455358423,91.2,0.00041842126498101286,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.023675637181205963,91.2,0.0003494632066149614,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.025906445000902348,91.2,0.0002918698044258157,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.02834744794609123,91.2,0.0002437681024011895,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.03101845139417473,91.2,0.00020359381767900728,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0339411268599031,91.2,0.00017004046956436598,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.03713918782987275,91.2,0.00014201689235601722,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.04063858216481469,91.2,0.00011861175028586911,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.04446770263075118,91.2,9.906390058591702e-05,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.04865761726719257,91.2,8.27376408799664e-05,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.05324232146149455,91.2,6.910203593735155e-05,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.05825901377461091,91.2,5.7713651488016496e-05,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.06374839775619046,91.2,4.820213359704775e-05,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.06975501219782895,91.2,4.0258164635278236e-05,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.07632759250402892,91.2,3.362340417023446e-05,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.08351946611289428,91.2,2.808208765196039e-05,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.0913889851748525,91.2,2.3454009680272378e-05,0.0024178760984447903,0.13853409582644444,False,merged
0.05512759518722376,0.1,91.2,1.9588663667029986e-05,0.0024178760984447903,0.13853409582644444,False,merged
0.05796609173643262,1e-08,91.2,1602451540.012106,0.0025423714175167246,0.14566715217840082,False,invisible
0.05796609173643262,1.0942237711543928e-08,91.2,1338358970.9359605,0.0025423714175167246,0.14566715217840082,False,invisible
0.05796609173643262,1.1973256613593385e-08,91.2,1117790267.1997428,0.0025423714175167246,0.14566715217840082,False,invisible
0.05796609173643262,1.3101422004725428e-08,91.2,933572463.4271177,0.0025423714175167246,0.14566715217840082,False,invisible
0.05796609173643262,1.4335887393495772e-08,91.2,779714737.2313254,0.0025423714175167246,0.14566715217840082,False,invisible
0.05796609173643262,1.5686668766555662e-08,91.2,651213585.7391582,0.0025423714175167246,0.14566715217840082,False,invisible
0.05796609173643262,1.7164725854590364e-08,91.2,543890110.0639787,0.0025423714175167246,0.14566715217840082,False,invisible
0.05796609173643262,1.8782051055441137e-08,91.2,454254116.16626906,0.0025423714175167246,0.14566715217840082,False,invisible
0.05796609173643262,2.0551766735899143e-08,91.2,379390612.6179137,0.0025423714175167246,0.14566715217840082,False,invisible
0.05796609173643262,2.248823170164092e-08,91.2,316865014.1409212,0.0025423714175167246,0.14566715217840082,False,invisible
0.05796609173643262,2.4607157699163296e-08,91.2,264643968.1090437,0.0025423714175167246,0.14566715217840082,False,invisible
0.05796609173643262,2.6925736894969312e-08,91.2,221029229.26465106,0.0025423714175167246,0.14566715217840082,False,invisible
0.05796609173643262,2.946278136632423e-08,91.2,184602432.23528203,0.0025423714175167246,0.14566715217840082,False,invisible
0.05796609173643262,3.2238875735356674e-08,91.2,154178965.83432463,0.0025423714175167246,0.14566715217840082,False,invisible
